,time,mod.TCHWSup.T,mod.TCWSup.T,mod.TSup.T,mod.conVAVSou.VDis_flow,mod.conVAVEas.VDis_flow,mod.conVAVNor.VDis_flow,mod.conVAVWes.VDis_flow,mod.conVAVCor.VDis_flow,mod.fanSup.VMachine_flow,mod.flo.temAirSou.T,mod.flo.temAirEas.T,mod.flo.temAirNor.T,mod.flo.temAirWes.T,mod.flo.temAirPer5.T,mod.eleCoiVAV.y,mod.eleSupFan.y,mod.eleChi.y,mod.eleCHWP.y,mod.eleCWP.y,mod.eleCT.y,mod.eleHWP.y,mod.TOut.y,mod.oveRelHumOutAir.y,oveTCooOn_p,oveTChiWatSupSet_u,oveTConWatSupSet_u,conAHU_oveTSupAir_u,conVAVSou_damVal_oveVDisSet_u,conVAVEas_damVal_oveVDisSet_u,conVAVNor_damVal_oveVDisSet_u,conVAVWes_damVal_oveVDisSet_u,conVAVCor_damVal_oveVDisSet_u,mod.conAHU.supFan.oveOnSupFan.y,mod.oveOnChiPla.y,mod.eleTot.y,oveOnChiPla_u,conAHU_supFan_oveOnSupFan_u
18387270.0,18387270.0,280.7894733908696,294.81028772432666,288.3664758030034,0.00010543405754836476,0.0001001229767553566,0.00010543436746072761,7.787418451667416e-05,0.0005001267469252899,0.0008890175869018244,299.4670709086671,299.2942124663467,299.1133789541275,299.956338068632,298.9666418311086,0.0,-5.4317612988457525e-08,0.0,1.890237589317396e-224,0.0,0.0,0.0,297.69076693548385,0.5825770989583333,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.4317612988457525e-08,0.0,0.0
18387279.0,18387279.0,280.7894733908696,294.81028772432666,288.3656163188405,0.00010538630192526533,0.0001000776265046754,0.0001053866113881881,7.783891099998513e-05,0.0004999002250024215,0.0008886148902927609,299.4670266353348,299.2941299341504,299.1134215232393,299.95613206309633,298.96671875628044,0.0,-5.426841584121998e-08,0.0,7.263900615931659e-225,0.0,0.0,0.0,297.68189875502844,0.582997189890625,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.426841584121998e-08,0.0,0.0
18387288.0,18387288.0,280.7894733908696,294.81028772432666,288.3647570027182,0.00010533598071999421,0.00010002983990961084,0.00010533628972653725,7.780174253179894e-05,0.0004996615332197019,0.0008881905607906346,299.46698045876855,299.2940460287221,299.1134603207616,299.9559247552,298.96679431982705,0.0,-5.4216599937481014e-08,0.0,3.324667866481179e-225,0.0,0.0,0.0,297.6730337518026,0.583417096,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.4216599937481014e-08,0.0,0.0
18387297.0,18387297.0,280.7894733908696,294.81028772432666,288.3638978546365,0.0001052830939312163,9.997961696891259e-05,0.0001052834024744621,7.776267911119723e-05,0.000499410671570297,0.0008877445983857906,299.4669323789704,299.2939607500636,299.1134953467003,299.9557161449449,298.96686852174986,0.0,-5.4162169061264394e-08,0.0,1.7552165192426475e-225,0.0,0.0,0.0,297.66417220075897,0.5838368031927084,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.4162169061264394e-08,0.0,0.0
18387306.0,18387306.0,280.7894733908696,294.81028772432666,288.3630389932603,0.00010522742820930916,9.992675508034016e-05,0.00010522773628198868,7.77215631577998e-05,0.0004991466280234246,0.0008872752041433801,299.4668807479081,299.2938728018699,299.11352338501274,299.95550512230125,298.96694011068405,0.0,-5.410490779703107e-08,0.0,6.05795879625783e-227,0.0,0.0,0.0,297.6553143768501,0.5842562973750001,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.410490779703107e-08,0.0,0.0
18387315.0,18387315.0,280.7894733908696,294.81028772432666,288.3621802200157,0.00010517086538413337,9.987304127912463e-05,0.00010517117298412571,7.767978460049159e-05,0.0004988783290529851,0.0008867982455836425,299.4668279762076,299.29378397981566,299.1135491804049,299.9552933307108,298.9670108497238,0.0,-5.404675478482322e-08,0.0,1.686420508371501e-227,0.0,0.0,0.0,297.64646055502845,0.584675564453125,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.404675478482322e-08,0.0,0.0
18387324.0,18387324.0,280.7894733908696,294.81028772432666,288.36132226875003,0.0001051086734847154,9.981398196084338e-05,0.00010510898059685905,7.763384838170874e-05,0.0004985833285217329,0.000886273822896221,299.46677048741674,299.293692861692,299.11356533634347,299.955078277149,298.96707851737494,0.0,-5.398285081595324e-08,0.0,1.2708910552056977e-226,0.0,0.0,0.0,297.63761101024664,0.5850945903333333,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.398285081595324e-08,0.0,0.0
18387333.0,18387333.0,280.7894733908696,294.81028772432666,288.36046469189665,0.0001050439175355855,9.975248775363941e-05,0.00010504422415319315,7.758601834407097e-05,0.0004982761653942369,0.0008857277802604991,299.4667108500096,299.2936006977509,299.1135771014969,299.9548617378464,298.96714478597784,0.0,-5.391635250164892e-08,0.0,4.581827071081122e-227,0.0,0.0,0.0,297.6287660174573,0.585513360921875,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.391635250164892e-08,0.0,0.0
18387342.0,18387342.0,280.7894733908696,294.81028772432666,288.35960740207975,0.00010497719590199434,9.968912688094679e-05,0.00010497750202004361,7.753673644321122e-05,0.0004979596780198656,0.0008851651630720577,299.46664956541605,299.2935077320726,299.11358550053683,299.95464405956744,298.96720998201477,0.0,-5.3847878568419036e-08,0.0,1.8805677256767363e-227,0.0,0.0,0.0,297.6199258516129,0.585931862125,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.3847878568419036e-08,0.0,0.0
18387351.0,18387351.0,280.7894733908696,294.81028772432666,288.35875039929925,0.00010490850858323056,9.962389934210306e-05,0.0001049088141967156,7.74860026786546e-05,0.0004976338663948711,0.0008845859713260888,299.46658663363803,299.2934139646582,299.1135905334686,299.95442524231396,298.9672741054869,0.0,-5.3777432860941875e-08,0.0,8.531250743298775e-228,0.0,0.0,0.0,297.611090787666,0.5863500798489584,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.3777432860941875e-08,0.0,0.0
18387360.0,18387360.0,280.7894733908696,294.81028772432666,288.3578936835553,0.0001048378555803077,9.955680513808367e-05,0.00010483816068423904,7.743381705120001e-05,0.0004972987305236876,0.0008839902050323243,299.46652205467745,299.2933193955087,299.1135922002974,299.95420528608776,298.96733715639544,0.0,-5.37050193389444e-08,0.0,1.66318491222498e-228,0.0,0.0,0.0,297.60226110056925,0.5867680000000001,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.37050193389444e-08,0.0,0.0
18387369.0,18387369.0,280.7894733908696,294.81028772432666,288.3570378083025,0.00010477084789661402,9.949317262685245e-05,0.00010477115250295493,7.738432388073579e-05,0.0004969808862061594,0.0008834251761239538,299.4664526467659,299.29322229266506,299.1135841631664,299.9539818855893,298.9673968359196,0.0,-5.363638692570121e-08,0.0,4.95696194980166e-230,0.0,0.0,0.0,297.5934370652751,0.587185608484375,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.363638692570121e-08,0.0,0.0
18387378.0,18387378.0,280.7894733908696,294.81028772432666,288.3561820955056,0.00010470442506276189,9.943009550496737e-05,0.00010470472917377291,7.7335262685293e-05,0.0004966658161132138,0.0008828650787028927,299.4663824335098,299.29312476988264,299.11357447956664,299.9537579136408,298.96745588840946,0.0,-5.356839683550154e-08,0.0,1.6048274779874217e-229,0.0,0.0,0.0,297.5846189567362,0.5876028912083333,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.356839683550154e-08,0.0,0.0
18387387.0,18387387.0,280.7894733908696,294.81028772432666,288.35532740398065,0.00010464076334874244,9.936964041677987e-05,0.00010464106697391656,7.728824087261602e-05,0.0004963638433686908,0.0008823282631253989,299.46630717959465,299.29302462677714,299.11355447011874,299.9535303703449,298.96751101817887,0.0,-5.350327339116466e-08,0.0,5.535763528481512e-230,0.0,0.0,0.0,297.5758070499051,0.588019834078125,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.350327339116466e-08,0.0,0.0
18387396.0,18387396.0,280.7894733908696,294.81028772432666,288.3544730068062,0.00010457789744221962,9.930994104900766e-05,0.00010457820058454611,7.724180684979702e-05,0.0004960656455245134,0.0008817981578382565,299.4662304729025,299.292923728506,299.1135314845797,299.9533017978416,298.9675650173147,0.0,-5.343900287146347e-08,0.0,2.079063007494211e-230,0.0,0.0,0.0,297.5670016197343,0.588436423,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.343900287146347e-08,0.0,0.0
18387405.0,18387405.0,280.7894733908696,294.81028772432666,288.3536189039823,0.00010451582734095873,9.92509973995226e-05,0.00010451613000341939,7.71959606151626e-05,0.0004957712225702489,0.0008812747628220661,299.46615231343486,299.29282207507,299.11350552295414,299.9530721961322,298.96761788581847,0.0,-5.337558380723533e-08,0.0,9.471216497533664e-231,0.0,0.0,0.0,297.55820294117643,0.5888526438802084,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.337558380723533e-08,0.0,0.0
18387414.0,18387414.0,280.7894733908696,294.81028772432666,288.3527650955088,0.00010445455304789757,9.919280947110872e-05,0.00010445485523346681,7.715070217085998e-05,0.0004954805745200011,0.0008807580781010444,299.4660727011933,299.29271966646974,299.1134765852465,299.9528415652177,298.9676696236914,0.0,-5.331301475317093e-08,0.0,5.171979338676008e-231,0.0,0.0,0.0,297.54941128918404,0.589268482625,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.331301475317093e-08,0.0,0.0
18387423.0,18387423.0,280.7894733908696,294.81028772432666,288.3519115813859,0.00010439407456080105,9.913537726163761e-05,0.00010439437627244586,7.710603151521563e-05,0.0004951937013633359,0.0008802481036557919,299.46599163617947,299.29261650270604,299.1134446714613,299.9526099050993,298.96772023093496,0.0,-5.325129427724426e-08,0.0,2.840255237060509e-231,0.0,0.0,0.0,297.54062693870964,0.5896839251406251,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.325129427724426e-08,0.0,0.0
18387432.0,18387432.0,280.7894733908696,294.81028772432666,288.3510583616134,0.00010433439188088235,9.907870077225552e-05,0.00010433469312156236,7.706194864910298e-05,0.0004949106031061755,0.0008797448394959868,299.4659091183949,299.2925125837796,299.1134097816031,299.952377215778,298.96776970755036,0.0,-5.319042096951848e-08,0.0,1.2478687060986727e-231,0.0,0.0,0.0,297.5318501647059,0.5900989573333334,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.319042096951848e-08,0.0,0.0
18387441.0,18387441.0,280.7894733908696,294.81028772432666,288.3502056626972,0.00010427359509308853,9.90209662971963e-05,0.0001042738958604168,7.701704289940218e-05,0.0004946222200550588,0.0008792321812756972,299.4658247290471,299.2924078856649,299.11337095550624,299.9521432607156,298.96781770003486,0.0,-5.312844717855427e-08,0.0,1.0096571799748152e-229,0.0,0.0,0.0,297.5230812421252,0.590513565109375,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.312844717855427e-08,0.0,0.0
18387450.0,18387450.0,280.7894733908696,294.81028772432666,288.3493536463481,0.00010421032063501379,9.896087896160803e-05,0.00010421062092280397,7.69703071319339e-05,0.0004943220841431668,0.0008786986314792528,299.4657381691446,299.2923023912093,299.11332750767406,299.9519078710391,298.9678639560095,0.0,-5.3063986227534676e-08,0.0,3.4235514252642884e-230,0.0,0.0,0.0,297.5143204459203,0.590927734375,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.3063986227534676e-08,0.0,0.0
18387459.0,18387459.0,280.7894733908696,294.81028772432666,288.34850206727185,0.00010414663684987129,9.890040291882177e-05,0.00010414693665772771,7.692326903567702e-05,0.0004940200065688724,0.0008781616303140393,299.46564989222327,299.29219612643305,299.1132804779293,299.95167130291094,298.9679088583039,0.0,-5.299914780813307e-08,0.0,1.1482492716441754e-230,0.0,0.0,0.0,297.5055680510436,0.5913414510364584,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.299914780813307e-08,0.0,0.0
18387468.0,18387468.0,280.7894733908696,294.81028772432666,288.3476509254685,0.00010408254373821585,9.883953816936647e-05,0.00010408284306574556,7.687592861104959e-05,0.0004937159873347455,0.0008776211777849107,299.465559898285,299.29208909133683,299.1132298662774,299.9514335563326,298.96795240691944,0.0,-5.29339326851892e-08,0.0,3.801782218960344e-231,0.0,0.0,0.0,297.4968243324478,0.591754701,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.29339326851892e-08,0.0,0.0
18387477.0,18387477.0,280.7894733908696,294.81028772432666,288.346800220938,0.00010401804129830334,9.877828471158804e-05,0.00010401834014511603,7.682828585677169e-05,0.0004934100264324512,0.0008770772738773358,299.4654681873318,299.2919812859215,299.11317567272357,299.9511946313055,298.96799460185787,0.0,-5.286834162611624e-08,0.0,1.2471163961213276e-231,0.0,0.0,0.0,297.4880895650854,0.592167470171875,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.286834162611624e-08,0.0,0.0
18387486.0,18387486.0,280.7894733908696,294.81028772432666,288.3459504303626,0.00010395300679326002,9.871652599166168e-05,0.00010395330515906575,7.678025012011381e-05,0.0004931015416488307,0.0008765288837219216,299.4653728968143,299.29187175548805,299.11311408711117,299.95095329732413,298.9680340326867,0.0,-5.2802250723500364e-08,0.0,3.528720506165813e-234,0.0,0.0,0.0,297.4793640239089,0.5925797444583334,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.2802250723500364e-08,0.0,0.0
18387495.0,18387495.0,280.7894733908696,294.81028772432666,288.34510095251005,0.00010388785193535872,9.865465298200283e-05,0.00010388814982047667,7.673212549222273e-05,0.0004927924859558304,0.0008759794788098346,299.4652763837427,299.2917616169902,299.1130499889998,299.9507111484089,298.96807252855217,0.0,-5.273607897528958e-08,0.0,1.0780070580671176e-234,0.0,0.0,0.0,297.47064798387095,0.592991509765625,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.273607897528958e-08,0.0,0.0
18387504.0,18387504.0,280.7894733908696,294.81028772432666,288.3442526925622,0.00010382238576673915,9.859248434452439e-05,0.00010382268317163509,7.668377093272248e-05,0.0004924819535282536,0.0008754274490588416,299.4651765663553,299.29165026506246,299.1129789940473,299.9504668592126,298.96810837454086,0.0,-5.266963287169413e-08,0.0,4.319834971881975e-234,0.0,0.0,0.0,297.4619417199241,0.593402752,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.266963287169413e-08,0.0,0.0
18387513.0,18387513.0,280.7894733908696,294.81028772432666,288.34340523850676,0.0001037567136025848,9.853012008904652e-05,0.0001037570105276922,7.663526422694984e-05,0.00049217044393672,0.0008748736824504439,299.4650745625149,299.2915381102355,299.11290343545704,299.95022115384836,298.96814246708766,0.0,-5.260301979244966e-08,0.0,1.5162833686425415e-234,0.0,0.0,0.0,297.4532455070208,0.5938134570677083,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.260301979244966e-08,0.0,0.0
18387522.0,18387522.0,280.7894733908696,294.81028772432666,288.3425581717534,0.00010369094243816061,9.846766182083451e-05,0.0001036912388838798,7.658668440114119e-05,0.0004918584647214516,0.0008743190811320111,299.4649715079313,299.29142556959437,299.11282568368097,299.9499747679899,298.9681757169392,0.0,-5.2536348551115125e-08,0.0,5.879812683923479e-235,0.0,0.0,0.0,297.4445596201138,0.594223610875,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.2536348551115125e-08,0.0,0.0
18387531.0,18387531.0,280.7894733908696,294.81028772432666,288.34171149230207,0.0001036250722728919,9.840510953934304e-05,0.00010362536823962347,7.653803145487289e-05,0.0004915460158797176,0.0008737636450986983,299.4648674026056,299.2913126431394,299.1127457387222,299.94972770163804,298.96820812409635,0.0,-5.246961933800066e-08,0.0,2.730111507027052e-235,0.0,0.0,0.0,297.43588433415556,0.5946331993281251,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.246961933800066e-08,0.0,0.0
18387540.0,18387540.0,280.7894733908696,294.81028772432666,288.3408652001528,0.00010355910310735381,9.83424632451183e-05,0.0001035593985954985,7.648930538857034e-05,0.0004912330974142404,0.0008732073743553542,299.464762246539,299.2911993308709,299.1126636005838,299.94947995479356,298.9682396885602,0.0,-5.240283234486869e-08,0.0,1.514363367008293e-235,0.0,0.0,0.0,297.42721992409867,0.5950422083333333,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.240283234486869e-08,0.0,0.0
18387549.0,18387549.0,280.7894733908696,294.81028772432666,288.3400192953056,0.00010349303493924747,9.827972293597749e-05,0.00010349332994920635,7.644050620053641e-05,0.0004909197093141104,0.0008726502688825948,299.4646560397328,299.2910856327892,299.112579269269,299.94923152745736,298.96827041033157,0.0,-5.233598776086072e-08,0.0,8.89774591051304e-236,0.0,0.0,0.0,297.4185666648956,0.595450623796875,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.233598776086072e-08,0.0,0.0
18387558.0,18387558.0,280.7894733908696,294.81028772432666,288.33917377776044,0.00010342686777202173,9.821688861519591e-05,0.00010342716230419607,7.639163389331911e-05,0.000490605851595682,0.0008720923287095001,299.4645487821882,299.2909715488945,299.11249274478087,299.9489824196302,298.9683002894116,0.0,-5.226908578122102e-08,0.0,4.639400023693745e-236,0.0,0.0,0.0,297.40992483149904,0.595858431625,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.226908578122102e-08,0.0,0.0
18387567.0,18387567.0,280.7894733908696,294.81028772432666,288.3383286475173,0.0001033606016033779,9.81539602805908e-05,0.00010336089565816919,7.634268846522126e-05,0.0004902915242480458,0.0008715335538166875,299.4644404739065,299.2908570791872,299.11240402712235,299.9487326313131,298.9683293258012,0.0,-5.2202126595666636e-08,0.0,1.841596469671416e-236,0.0,0.0,0.0,297.4012946988615,0.5962656177239584,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.2202126595666636e-08,0.0,0.0
18387576.0,18387576.0,280.7894733908696,294.81028772432666,288.3374844035671,0.00010329444856821947,9.809113938132212e-05,0.000103294742146944,7.62938266011611e-05,0.0004899777335271022,0.0008709757329518008,299.46433050571306,299.29074245818566,299.1123117919057,299.94848179722834,298.9683569835901,0.0,-5.213532453990721e-08,0.0,3.1027456208351504e-234,0.0,0.0,0.0,297.3926765419355,0.596672168,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.213532453990721e-08,0.0,0.0
18387585.0,18387585.0,280.7894733908696,294.81028772432666,288.33664088811184,0.00010322834158312472,9.802836221311946e-05,0.00010322863468680772,7.624499875266046e-05,0.0004896641612245833,0.0008704183004589936,299.4642190702517,299.29062761172713,299.1122164579526,299.9482300328905,298.96838343225306,0.0,-5.2068611719163947e-08,0.0,1.0565068298079547e-234,0.0,0.0,0.0,297.3840706356736,0.597078068359375,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.2068611719163947e-08,0.0,0.0
18387594.0,18387594.0,280.7894733908696,294.81028772432666,288.33579792105576,0.00010316220408419312,9.79655560687889e-05,0.00010316249671352884,7.619614836886998e-05,0.000489350444161815,0.0008698606107419371,299.464106387388,299.29051245516933,299.1121185032666,299.9479774701369,298.9684088652126,0.0,-5.200191085420028e-08,0.0,3.570655233681638e-235,0.0,0.0,0.0,297.37547725502844,0.5974833047083334,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.200191085420028e-08,0.0,0.0
18387603.0,18387603.0,280.7894733908696,294.81028772432666,288.3349557498982,0.00010309588809404506,9.790258042526116e-05,0.00010309618024951284,7.614716615354303e-05,0.0004890358804026967,0.000869301416079725,299.46399171418824,299.29039660912895,299.1120164206079,299.9477236469173,298.96843270908835,0.0,-5.193507291773817e-08,0.0,3.572268734344436e-238,0.0,0.0,0.0,297.36689667495256,0.597887862953125,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.193507291773817e-08,0.0,0.0
18387612.0,18387612.0,280.7894733908696,294.81028772432666,288.33411425868417,0.00010302930016701622,9.783934654400956e-05,0.00010302959184876258,7.609798308701078e-05,0.0004887200266887828,0.0008687399285339474,299.46387513408786,299.29027989909184,299.1119104398165,299.9474686300726,298.9684550632543,0.0,-5.1868004169235184e-08,0.0,1.0216414764982205e-238,0.0,0.0,0.0,297.35832917039846,0.598291729,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.1868004169235184e-08,0.0,0.0
18387621.0,18387621.0,280.7894733908696,294.81028772432666,288.3332730522856,0.0001029628620596184,9.777625493589127e-05,0.00010296315326863824,7.604891067979404e-05,0.0004884048836321316,0.0008681797043099192,299.46375797460746,299.2901630797912,299.1118032664296,299.94721325064353,298.96847694997473,0.0,-5.1801129510406754e-08,0.0,4.181573675009284e-239,0.0,0.0,0.0,297.34977501631874,0.5986948887552084,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.1801129510406754e-08,0.0,0.0
18387630.0,18387630.0,280.7894733908696,294.81028772432666,288.3324325983682,0.00010289681977704822,9.771353921420408e-05,0.00010289711051536273,7.600013063363502e-05,0.0004880916181522063,0.0008676228177504636,299.4636392842696,299.2900459716584,299.1116929420418,299.94695691294726,298.9684976017351,0.0,-5.173469602733854e-08,0.0,1.4416535708344992e-239,0.0,0.0,0.0,297.34123448766604,0.5990973281249999,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.173469602733854e-08,0.0,0.0
18387639.0,18387639.0,280.7894733908696,294.81028772432666,288.3315925240648,0.00010283097717994773,9.765101311961759e-05,0.00010283126744875495,7.595149807815193e-05,0.00048777929986700664,0.0008670676149865975,299.4635198216837,299.2899287178623,299.11158102808326,299.94670009191947,298.968517630472,0.0,-5.166850584549624e-08,0.0,5.05832481641715e-240,0.0,0.0,0.0,297.33270785939277,0.599499033015625,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.166850584549624e-08,0.0,0.0
18387648.0,18387648.0,280.7894733908696,294.81028772432666,288.3307528293754,0.00010276533426948622,9.75886766532405e-05,0.00010276562406998205,7.590301301420183e-05,0.000487467928782128,0.0008665140960280093,299.4633995868506,299.2898113184031,299.11146752455596,299.9464427875606,298.9685370361859,0.0,-5.160255858054457e-08,0.0,1.7391727363955483e-240,0.0,0.0,0.0,297.32419540645157,0.5998999893333333,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.160255858054457e-08,0.0,0.0
18387657.0,18387657.0,280.7894733908696,294.81028772432666,288.3299138052512,0.00010269979618471794,9.752643973276374e-05,0.00010270008551802197,7.58546053775799e-05,0.0004871570549198152,0.0008659614610288566,299.4632781070201,299.2896937722616,299.111351444635,299.94618469738737,298.96855542245095,0.0,-5.153675864419887e-08,0.0,6.182283501874773e-240,0.0,0.0,0.0,297.31569740379507,0.6003001829843749,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.153675864419887e-08,0.0,0.0
18387666.0,18387666.0,280.7894733908696,294.81028772432666,288.329075501122,0.00010263434680962497,9.746428705401553e-05,0.00010263463567684256,7.580626326500642e-05,0.00048684660183294224,0.0008654095741024336,299.4631553018775,299.2895760792647,299.1112326206708,299.94592577001106,298.96857272191886,0.0,-5.147108967102737e-08,0.0,2.12276717193806e-240,0.0,0.0,0.0,297.3072141263757,0.600699599875,297.15,278.37838626174096,293.15,285.55567900929776,0.005000012698587412,0.004999962361234393,0.005000012896069378,0.004999267484091608,0.0049999899823122505,0.0,0.0,-5.147108967102737e-08,0.0,0.0
